164, 8.341343, 42.883484, 8240, 8.156109, 42.117153
169, 51.018646, 29.975996, 9912, 50.459084, 28.972122
176, 44.957176, 37.460361, 7856, 46.299679, 37.141251
182, 63.658718, 24.935705, 4072, 62.802509, 24.937582
183, 27.327362, 39.255245, 9889, 27.343992, 38.146423
189, 25.573404, 54.677692, 5544, 25.108486, 53.792732
190, 19.820589, 22.740013, 1846, 19.515224, 22.269716
193, 34.839016, 50.393925, 8477, 35.445686, 49.911758
194, 10.752201, 47.983253, 3639, 10.419036, 48.816776
199, 51.588982, 20.952314, 2115, 51.792278, 20.943409
201, 29.815493, 17.144709, 6721, 29.630058, 15.962971
202, 30.329691, 29.979439, 4395, 30.129904, 29.022030
207, 80.479431, 47.455303, 8203, 80.096817, 46.678871
209, 82.145584, 49.320457, 4891, 80.942886, 48.986973
224, 18.137159, 23.807854, 6796, 18.570513, 24.086918
229, 36.689529, 34.848949, 6479, 37.390373, 33.952518
234, 9.272779, 3.895620, 3648, 9.204198, 4.353253
235, 37.059628, 36.639637, 4116, 37.319260, 36.045494
239, 34.697159, 16.707733, 9881, 33.796425, 17.349964
243, 0.980482, 27.090427, 2642, 1.095439, 26.458445
247, 17.666109, 21.684324, 3242, 17.267488, 22.105627
248, 89.585526, 48.123714, 3744, 89.866035, 48.655003
251, 2.343533, 35.516571, 5466, 2.870882, 35.029575
253, 32.539104, 30.153555, 6805, 32.831863, 30.710497
254, 52.491333, 22.650663, 7429, 52.150295, 21.915359
255, 40.190777, 46.771301, 3471, 39.272186, 46.116989
264, 33.517338, 8.975471, 9749, 34.514111, 9.042971
266, 24.607964, 16.725277, 1680, 24.869577, 17.364153
268, 28.344421, 48.467377, 4972, 28.218979, 48.330009
270, 62.215786, 50.595966, 7902, 62.176659, 49.762066
271, 58.178379, 29.378998, 2341, 57.151596, 28.298613
277, 47.156807, 16.312330, 9212, 47.493397, 16.113485
280, 5.759775, 23.551598, 7912, 5.941546, 22.846148
284, 79.324005, 47.175674, 1806, 78.270630, 46.762341
286, 46.999058, 22.336807, 7692, 46.086224, 23.374952
288, 40.852989, 25.685623, 8885, 40.168167, 25.940207
293, 75.190224, 27.954657, 3820, 74.501762, 28.516937
294, 18.563078, 24.777246, 9145, 18.299061, 25.185329
298, 66.872589, 28.213448, 596, 66.892372, 27.378489
299, 13.419975, 39.572453, 5855, 14.126002, 38.586765
301, 16.966436, 8.841964, 831, 16.259308, 9.190537
302, 54.410995, 37.211700, 2363, 54.125870, 37.095280
303, 3.461396, 35.608932, 4204, 3.806538, 34.928505
304, 81.456413, 40.189213, 3009, 80.469765, 40.305260
305, 59.510246, 46.830128, 4084, 58.773212, 47.029312
306, 40.580036, 14.046294, 1005, 40.938431, 12.769762
307, 64.403519, 36.086037, 5654, 64.982735, 35.178528
308, 36.634312, 12.110792, 4044, 36.246319, 13.286330
311, 19.680162, 32.098846, 1181, 19.332687, 32.332638
313, 30.248854, 25.843929, 8793, 30.306719, 26.883884
314, 52.301765, 52.549637, 3106, 52.118073, 52.305073
316, 0.475118, 10.362716, 9844, 0.022421, 11.672498
319, 20.397856, 25.611725, 8862, 20.639187, 24.229973
325, 89.964264, 48.391434, 3744, 89.866035, 48.655003
328, 41.854939, 5.386374, 5135, 41.427879, 5.185621
331, 37.495892, 42.148998, 3240, 37.137943, 42.895058
332, 1.184353, 14.315927, 6770, 1.848968, 14.478371
337, 11.219549, 21.451012, 6743, 10.846273, 21.435364
342, 8.130058, 46.332844, 8913, 8.221791, 45.951164
344, 9.695674, 18.951141, 9745, 9.876073, 19.848219
346, 32.361004, 31.276434, 1061, 32.061859, 30.809618
349, 67.217697, 25.846067, 6428, 66.440117, 26.436115
353, 43.419186, 54.210957, 461, 43.149570, 54.671108
362, 87.730629, 47.501476, 1414, 88.246078, 46.877247
369, 27.939667, 17.711355, 3395, 27.807327, 17.791227
371, 27.321459, 0.601268, 8453, 27.257082, 1.186231
374, 10.175677, 31.046227, 8896, 9.271182, 32.157055
377, 15.165080, 44.862259, 3170, 15.143191, 44.275288
379, 32.421146, 42.959766, 1312, 32.142731, 42.573399
380, 55.640686, 21.855347, 7819, 54.690845, 21.816727
381, 18.444014, 35.518177, 1644, 17.833399, 34.597683
388, 44.468151, 8.195031, 6023, 43.463512, 8.299394
395, 84.478111, 51.206673, 8410, 85.447296, 50.797375
400, 52.621765, 52.095596, 3106, 52.118073, 52.305073
405, 27.509491, 39.717426, 183, 27.327362, 39.255245
406, 37.291134, 37.663601, 5768, 37.157803, 38.713123
408, 75.335358, 40.087757, 3084, 75.860275, 41.139874
409, 44.598999, 20.696779, 2588, 44.593544, 21.485813
411, 50.142437, 17.793213, 2355, 49.953812, 18.532637
412, 55.187164, 38.137363, 4636, 55.530067, 38.439182
413, 74.275887, 26.395100, 8409, 74.107040, 27.220354
414, 27.241850, 1.966697, 158, 25.983740, 2.916878
415, 38.634930, 58.335361, 6165, 38.263897, 57.394424
420, 33.429108, 53.194885, 9934, 33.722454, 52.488598
422, 61.810108, 54.344860, 7900, 62.136280, 53.376072
423, 18.247919, 7.005039, 2505, 17.643566, 7.817260
424, 21.214706, 9.711603, 545, 21.777328, 9.824800
426, 10.871874, 29.464121, 7949, 9.930406, 28.214760
428, 19.488461, 18.517097, 9256, 18.756165, 18.901089
429, 37.178959, 18.396721, 3054, 36.041428, 18.939837
431, 25.113842, 52.297901, 8245, 24.605103, 52.551212
433, 32.116421, 42.360222, 2051, 31.862341, 42.038998
437, 29.752447, 36.447655, 8978, 28.465048, 36.028515
438, 30.391750, 41.989986, 6634, 29.517027, 42.447430
439, 53.638512, 38.949146, 2752, 52.925629, 39.590027
447, 75.830231, 26.954081, 4480, 75.710381, 27.160730
450, 27.250816, 49.811878, 8005, 26.630938, 50.644581
452, 31.944681, 18.865194, 5462, 31.698666, 19.136564
458, 12.065103, 12.876609, 7604, 11.173797, 14.234153
461, 43.149570, 54.671108, 2555, 42.897125, 54.841465
467, 13.165926, 19.878338, 8087, 12.672278, 19.585203
472, 5.558799, 20.122139, 7394, 4.446084, 20.528870
476, 16.265917, 1.670588, 5849, 15.754554, 2.063725
478, 55.850349, 16.022577, 4377, 55.735207, 15.110346
480, 36.828178, 37.187412, 235, 37.059628, 36.639637
485, 44.065338, 20.580086, 409, 44.598999, 20.696779
486, 36.583435, 7.198250, 9884, 36.747593, 7.015191
488, 28.787479, 53.891659, 3781, 28.753214, 53.529160
491, 21.429052, 43.684704, 4559, 21.322058, 42.730709
493, 44.074883, 40.681274, 7188, 43.448490, 40.247604
494, 41.278782, 38.419960, 1153, 41.360706, 37.982285
497, 22.901796, 19.442791, 6861, 22.281620, 19.719816
499, 43.218227, 32.309326, 727, 44.188213, 31.662201
504, 42.401749, 53.911446, 9038, 41.456406, 53.805367
506, 73.077042, 34.527279, 3051, 73.084663, 34.727966
508, 15.507512, 27.468964, 6735, 15.645642, 26.739559
512, 26.952141, 9.837415, 3199, 26.717098, 9.333965
514, 26.570591, 31.115681, 4853, 26.191254, 31.583120
523, 62.925156, 24.406946, 4072, 62.802509, 24.937582
524, 42.908722, 26.248222, 784, 42.652737, 25.605061
525, 27.701733, 36.622883, 6354, 27.243996, 36.533276
529, 16.691702, 10.666663, 2004, 15.813063, 11.073900
533, 54.643639, 51.790691, 4848, 54.646576, 52.516865
534, 64.660606, 26.539967, 3734, 64.132217, 26.197561
538, 55.912216, 19.922520, 4295, 55.297817, 20.971510
540, 44.395664, 21.810030, 3892, 43.678093, 22.027424
542, 14.271588, 27.530575, 6001, 13.513901, 27.342106
543, 76.705162, 42.999371, 8867, 75.373741, 43.606361
545, 21.777328, 9.824800, 5497, 21.732708, 10.485333
551, 80.932854, 33.121975, 9017, 80.251900, 32.886711
554, 61.588795, 23.542486, 8826, 60.677532, 22.823273
556, 0.968075, 27.728630, 243, 0.980482, 27.090427
559, 45.189091, 47.519405, 7715, 44.072464, 47.605461
560, 33.830559, 41.115162, 7659, 33.630993, 40.393738
564, 89.358192, 49.129108, 2526, 88.279755, 48.837811
566, 45.300644, 32.317986, 2573, 45.520958, 31.117418
567, 1.413570, 38.504604, 9929, 1.346918, 37.881172
568, 26.782709, 52.481094, 3080, 25.691484, 52.331749
570, 20.536827, 51.763466, 6399, 19.535620, 51.741005
571, 64.281670, 43.796299, 2264, 64.098869, 43.622581
574, 73.934586, 44.181805, 3780, 73.075378, 45.262959
576, 75.739815, 50.014301, 7475, 75.083672, 49.643871
577, 20.654316, 21.269726, 9634, 20.136871, 21.133608
578, 17.501213, 50.904663, 2820, 17.705954, 49.339905
581, 18.943092, 0.578126, 8168, 18.908184, 1.283952
582, 43.544582, 56.409691, 131, 43.433823, 55.961540
584, 19.012135, 43.992641, 1262, 18.433289, 44.082668
588, 29.507393, 54.706062, 488, 28.787479, 53.891659
590, 21.339725, 1.283981, 2144, 19.871338, 0.859771
591, 38.058815, 50.077297, 6239, 38.354179, 49.860394
592, 66.773132, 24.670019, 871, 66.402481, 25.253445
593, 37.415855, 43.499527, 3946, 36.423389, 43.224323
596, 66.892372, 27.378489, 141, 67.145592, 26.668943
599, 87.252617, 42.850765, 7913, 87.315445, 43.843723
604, 50.984531, 37.154541, 4628, 49.660580, 37.004002
607, 24.294783, 26.357670, 1375, 23.743822, 26.227907
613, 25.517418, 27.326080, 1837, 24.509535, 26.791986
615, 40.561268, 16.098783, 7559, 41.122421, 16.434326
620, 13.013847, 11.727070, 458, 12.065103, 12.876609
622, 23.742701, 42.337315, 7967, 23.277378, 41.503262
626, 34.098682, 40.340115, 3079, 33.640308, 40.139366
628, 68.111649, 23.820286, 7635, 68.577278, 24.106722
629, 17.885799, 33.013508, 8467, 18.420059, 34.300777
630, 23.584396, 51.114391, 8851, 22.614941, 51.494801
632, 55.545551, 35.072540, 5044, 54.758217, 35.066685
634, 55.715488, 36.387146, 1289, 55.338501, 35.395321
643, 16.246969, 6.961461, 4799, 15.567299, 7.114469
645, 34.557571, 17.663004, 8360, 34.057808, 18.065496
648, 23.773373, 20.666702, 8361, 22.813131, 20.800535
651, 85.161118, 46.176304, 4080, 84.866745, 46.255161
654, 26.879841, 54.690907, 4709, 26.305710, 54.197109
660, 60.790375, 42.805138, 3011, 59.903881, 43.307182
662, 29.819874, 27.379025, 7664, 28.980923, 27.733208
667, 23.840067, 3.326626, 7247, 24.233822, 4.615485
669, 44.842743, 56.481522, 5265, 44.520489, 56.749714
675, 79.867615, 51.458607, 8693, 78.985580, 51.481628
680, 20.526678, 25.857016, 319, 20.397856, 25.611725
681, 28.419207, 1.318771, 8453, 27.257082, 1.186231
683, 57.036839, 39.770302, 7383, 57.467079, 39.580624
684, 62.392540, 42.169346, 2856, 62.733334, 41.866032
685, 25.671898, 20.453863, 9069, 25.397614, 19.358404
688, 9.103478, 7.589731, 9155, 9.244057, 8.207969
690, 87.946022, 41.714832, 3462, 87.688179, 42.283424
692, 23.639055, 38.866562, 697, 22.718748, 39.126095
694, 31.136700, 51.954674, 1858, 30.286226, 51.438965
697, 22.718748, 39.126095, 8334, 22.418194, 39.137928
698, 4.307587, 29.274132, 1319, 3.917984, 28.605162
701, 34.370674, 11.659835, 3963, 34.845188, 11.390482
709, 55.062748, 49.614048, 6687, 53.991798, 49.646645
710, 63.833130, 31.434607, 9554, 63.518543, 32.278355
711, 57.278992, 34.003960, 2945, 56.611050, 34.424587
712, 53.146942, 49.440285, 2062, 52.431904, 48.975708
727, 44.188213, 31.662201, 566, 45.300644, 32.317986
729, 14.803879, 13.758138, 3346, 14.389829, 13.725095
734, 74.078857, 35.158882, 6818, 73.453331, 36.271118
735, 37.865353, 50.206284, 6239, 38.354179, 49.860394
740, 8.801158, 24.706203, 8205, 8.303023, 25.472214
744, 48.503506, 14.980175, 3362, 48.096615, 14.046112
746, 46.460411, 15.832404, 1182, 45.874592, 15.764926
748, 76.301125, 36.541042, 5161, 75.177719, 36.724079
754, 48.457668, 20.216137, 5188, 48.370811, 20.487368
757, 73.746086, 40.361614, 1800, 73.344208, 39.609741
763, 76.277336, 32.243217, 7340, 75.851128, 31.151344
766, 57.493740, 50.524200, 1013, 58.364265, 50.009663
767, 19.939135, 47.076523, 7880, 20.089197, 46.517727
777, 35.443455, 37.799522, 2346, 34.979511, 38.196812
779, 36.195290, 7.373564, 9586, 36.295235, 7.174104
780, 51.326103, 20.927856, 2115, 51.792278, 20.943409
784, 42.652737, 25.605061, 8374, 42.259686, 24.947618
786, 13.412271, 44.092926, 4196, 14.668406, 44.428612
788, 48.175331, 59.021332, 1394, 47.881027, 58.575779
791, 31.073809, 33.989731, 4038, 29.780132, 34.392818
797, 33.745243, 49.990524, 3286, 33.249786, 49.890732
798, 27.116711, 11.085734, 3297, 26.479353, 11.063389
804, 47.283115, 17.677038, 1134, 46.805656, 17.607958
805, 26.970713, 56.994038, 1492, 27.294495, 56.276711
808, 24.995249, 31.841892, 9461, 24.417730, 31.464487
815, 90.811981, 50.579990, 2706, 89.689644, 50.854107
816, 44.461300, 29.538137, 1907, 43.612965, 28.973074
817, 77.445976, 29.886490, 6838, 76.440239, 29.665838
822, 25.909716, 15.443509, 4659, 25.160234, 16.028461
823, 46.598537, 19.311167, 1412, 46.225998, 20.405579
826, 2.868081, 22.128614, 38, 2.533067, 20.962702
828, 23.143295, 44.140903, 8104, 22.421467, 43.638042
831, 16.259308, 9.190537, 9589, 15.421683, 9.441971
832, 25.003410, 17.645176, 9637, 24.794050, 17.941830
842, 50.644695, 51.705025, 7046, 50.388969, 50.599117
843, 44.324699, 43.220470, 6483, 43.330280, 42.911575
844, 9.642148, 17.922239, 3115, 9.761474, 18.225113
845, 44.786285, 55.867622, 669, 44.842743, 56.481522
847, 41.292671, 25.781301, 288, 40.852989, 25.685623
850, 11.731712, 47.730801, 194, 10.752201, 47.983253
853, 63.617775, 47.155064, 5131, 63.381058, 47.722992
855, 27.617310, 34.440372, 7845, 27.317520, 34.347878
856, 66.598160, 22.999847, 5540, 65.501823, 23.863579
857, 7.468118, 7.113899, 3098, 8.327333, 6.706692
858, 5.486829, 2.999106, 9619, 5.356863, 3.430991
863, 12.780430, 15.775539, 6275, 13.222182, 16.633236
866, 52.008251, 39.948036, 1702, 51.666218, 39.294949
871, 66.402481, 25.253445, 349, 67.217697, 25.846067
874, 9.650975, 21.023499, 4161, 8.906875, 21.510395
878, 22.739122, 10.768192, 7797, 23.111769, 10.955916
880, 46.795265, 26.489405, 4527, 47.499962, 25.442430
882, 63.680508, 30.371294, 82, 63.328285, 30.857573
886, 6.172689, 36.736103, 9708, 6.331125, 36.037716
890, 17.580320, 39.455841, 6985, 17.885485, 38.925140
893, 38.827038, 44.197968, 8685, 38.420631, 43.755039
894, 13.211762, 9.489582, 5824, 13.794780, 10.048631
895, 82.530899, 52.187267, 1935, 82.973633, 50.850914
903, 47.290779, 30.902336, 5152, 48.189594, 30.304207
906, 52.365360, 27.794397, 6314, 52.144627, 28.986221
907, 30.209709, 19.537655, 6473, 29.213051, 19.607914
908, 40.252995, 41.560658, 4953, 38.988224, 41.390015
909, 33.894989, 10.030425, 9749, 34.514111, 9.042971
910, 26.755547, 1.023002, 6559, 26.928402, 1.460656
911, 43.883724, 4.233986, 8540, 42.842026, 4.311280
913, 14.466499, 26.053455, 1631, 14.132069, 25.530380
914, 86.050011, 51.693119, 8410, 85.447296, 50.797375
916, 10.055334, 17.748369, 3115, 9.761474, 18.225113
921, 32.558952, 56.851952, 90, 32.601673, 55.983532
923, 73.343201, 38.648975, 4779, 73.178108, 37.873295
924, 8.991558, 7.433022, 9155, 9.244057, 8.207969
925, 36.336777, 36.604710, 6745, 35.707890, 35.826649
930, 63.274921, 47.838753, 4272, 63.195953, 48.042931
931, 9.056592, 35.287067, 5650, 9.256169, 35.436089
933, 3.077892, 10.142892, 7229, 2.415040, 10.988018
936, 26.535763, 35.312672, 1085, 26.776646, 35.104633
937, 32.869453, 8.787626, 4808, 32.918846, 9.055384
941, 56.848763, 15.681729, 4377, 55.735207, 15.110346
947, 13.727242, 45.607010, 1658, 14.024931, 45.866936
948, 25.015375, 4.321894, 7247, 24.233822, 4.615485
949, 38.023041, 14.985933, 3953, 37.964565, 14.580056
953, 17.825077, 5.452300, 7522, 18.340796, 6.030503
954, 3.484298, 30.926245, 7024, 3.421199, 30.352219
958, 36.937897, 51.011311, 7363, 37.447071, 50.986919
967, 81.252075, 31.424084, 5915, 80.204857, 31.858707
968, 60.953045, 50.215637, 9467, 60.023960, 50.292404
975, 62.169041, 53.900299, 7900, 62.136280, 53.376072
979, 23.648230, 5.901931, 4448, 23.088556, 5.448207
980, 1.745339, 34.256165, 1015, 0.600636, 33.692616
981, 82.680649, 52.863644, 895, 82.530899, 52.187267
982, 49.261135, 33.515343, 7191, 49.701122, 33.317196
983, 51.255257, 57.519867, 4323, 51.328289, 58.579544
984, 22.620794, 23.306293, 1845, 22.054035, 23.920927
985, 18.238972, 15.523112, 4946, 16.739216, 16.021875
988, 55.597389, 45.275955, 5834, 55.690426, 43.843517
989, 62.455112, 29.399529, 1930, 61.785366, 30.076138
995, 54.270546, 40.020638, 3765, 54.321327, 39.756668
1001, 63.879646, 39.217484, 1152, 62.942184, 39.502151
1002, 8.638093, 24.818411, 8205, 8.303023, 25.472214
1003, 23.040443, 13.532426, 2372, 23.489017, 13.187249
1005, 40.938431, 12.769762, 2559, 40.405727, 11.718573
1006, 10.655338, 10.366284, 2887, 9.573878, 10.470075
1010, 74.467964, 33.201202, 1980, 72.987450, 33.053200
1011, 73.651039, 37.058079, 8909, 72.742607, 37.476910
1013, 58.364265, 50.009663, 3691, 58.880913, 49.404175
1015, 0.600636, 33.692616, 8336, 0.404790, 32.230858
1020, 51.981388, 14.337934, 7571, 51.144085, 14.428179
1023, 53.923664, 50.204136, 6687, 53.991798, 49.646645
1024, 46.933029, 20.669458, 1412, 46.225998, 20.405579
1028, 16.239012, 48.234253, 9555, 17.131409, 47.199810
1032, 68.528259, 35.305557, 2529, 68.066414, 34.195053
1033, 36.287746, 44.988529, 7960, 35.284584, 44.622005
1043, 57.466545, 17.760702, 4542, 56.475632, 17.257242
1044, 54.390144, 45.944462, 4106, 54.449581, 45.337482
1046, 88.922913, 47.081757, 8792, 89.511497, 46.012154
1047, 54.168739, 49.329952, 6687, 53.991798, 49.646645
1049, 39.238041, 3.415896, 9416, 38.750298, 4.076742
1050, 33.005322, 9.120030, 264, 33.517338, 8.975471
1054, 68.874336, 43.079617, 8958, 68.229515, 42.596474
1058, 3.457117, 42.782494, 7145, 3.731037, 42.155296
1059, 7.183269, 22.313604, 3851, 6.283154, 22.094852
1061, 32.061859, 30.809618, 9196, 31.358084, 30.255547
1062, 16.172592, 45.006958, 1235, 15.637057, 44.445187
1063, 5.288933, 14.294754, 9164, 4.865935, 14.184588
1067, 23.465813, 44.337261, 828, 23.143295, 44.140903
1069, 79.849197, 32.225117, 2430, 79.190239, 32.405136
1071, 38.169315, 14.585928, 3953, 37.964565, 14.580056
1075, 55.601486, 16.588535, 478, 55.850349, 16.022577
1081, 82.978348, 46.948208, 1769, 82.508972, 47.427254
1085, 26.776646, 35.104633, 7846, 26.875275, 34.705444
1088, 44.357433, 22.669796, 8254, 44.245895, 23.764004
1092, 1.724281, 40.321739, 2222, 0.891331, 40.606628
1093, 23.117746, 34.228233, 4274, 23.175880, 34.946980
1094, 6.414526, 14.806323, 7332, 6.213154, 14.941720
1095, 50.410545, 25.333172, 6912, 51.154259, 25.789612
1101, 36.893555, 6.137871, 2879, 37.639027, 6.702041
1102, 65.162941, 47.541039, 8988, 64.361099, 47.197540
1103, 7.256477, 6.997382, 857, 7.468118, 7.113899
1104, 12.501956, 38.665264, 8102, 12.685622, 38.675114
1111, 4.050463, 15.169716, 2133, 4.627776, 16.115683
1114, 9.023580, 9.382325, 1136, 8.429723, 10.046638
1116, 36.572193, 47.138138, 7518, 36.119198, 46.246334
1118, 50.217922, 15.615418, 2711, 50.389404, 15.072949
1120, 62.465633, 32.991962, 4270, 62.116364, 33.541393
1121, 10.826337, 20.830643, 6743, 10.846273, 21.435364
1122, 36.641380, 21.172041, 7590, 36.359001, 20.897188
1123, 9.852875, 4.003423, 3648, 9.204198, 4.353253
1126, 63.862438, 39.912167, 1152, 62.942184, 39.502151
1127, 30.506975, 6.161688, 9430, 29.440283, 6.333005
1128, 85.411194, 44.685112, 9707, 85.128761, 44.523590
1130, 6.608892, 14.490702, 7332, 6.213154, 14.941720
1133, 7.873477, 26.037428, 6504, 7.689267, 25.273516
1134, 46.805656, 17.607958, 1825, 45.851006, 17.947168
1135, 68.771439, 30.092573, 6963, 67.971252, 28.926003
1136, 8.429723, 10.046638, 7641, 7.852488, 10.533604
1141, 52.099937, 51.419552, 2847, 51.811020, 51.808529
1148, 29.006441, 32.044601, 4207, 29.202438, 32.920605
1149, 7.739563, 41.479275, 9099, 7.545567, 40.314686
1152, 62.942184, 39.502151, 78, 61.928059, 40.266022
1153, 41.360706, 37.982285, 3252, 41.926525, 37.186310
1155, 47.751335, 7.510513, 2463, 48.076385, 8.027328
1161, 81.503593, 32.638474, 6522, 80.923164, 32.554920
1166, 18.214811, 8.674160, 9172, 17.656654, 8.586318
1169, 38.016132, 32.412762, 1653, 37.632629, 33.465790
1175, 46.939758, 24.775648, 9772, 46.079262, 24.992151
1176, 36.088856, 56.500111, 7329, 36.347160, 56.102352
1180, 61.773994, 30.290417, 4213, 61.730835, 30.756512
1181, 19.332687, 32.332638, 8317, 18.979645, 33.208927
1182, 45.874592, 15.764926, 7544, 44.629108, 15.764305
1186, 35.153034, 21.702431, 8018, 34.793530, 20.765924
1187, 53.449780, 17.246361, 7090, 54.422115, 17.616108
1191, 28.378004, 13.773485, 3251, 28.887016, 13.921082
1192, 67.644348, 49.858990, 8332, 66.728996, 49.361092
1193, 47.124569, 36.079895, 5597, 46.446697, 35.112385
1195, 29.003649, 34.442627, 1417, 28.517340, 34.547085
1197, 70.155090, 31.791904, 1345, 68.877922, 32.518787
1198, 58.901089, 23.483557, 3469, 59.221657, 23.787203
1199, 29.042706, 38.363697, 4652, 29.883453, 37.842625
1200, 8.741211, 27.685293, 2625, 7.964736, 26.954180
1201, 22.385151, 47.658199, 3661, 21.629633, 47.603355
1203, 20.206055, 33.654785, 3713, 18.935951, 34.041870
1204, 3.404669, 40.410583, 6692, 2.714893, 40.060120
1205, 83.219185, 38.342693, 8957, 83.144173, 37.109543
1206, 11.950962, 33.882549, 4951, 10.999749, 33.942944
1209, 44.014378, 53.452660, 6975, 43.577625, 52.852051
1210, 36.639874, 18.840607, 3054, 36.041428, 18.939837
1214, 92.120262, 46.429188, 2071, 91.101517, 46.635033
1216, 80.867363, 46.967979, 8203, 80.096817, 46.678871
1218, 67.833809, 28.207026, 5784, 67.199608, 27.866919
1221, 23.060289, 23.737070, 1396, 22.724569, 23.336514
1223, 24.739174, 43.161125, 9237, 23.837341, 43.128105
1224, 46.637295, 41.238892, 7529, 45.747200, 40.925785
1230, 25.764778, 31.856052, 808, 24.995249, 31.841892
1233, 44.156181, 28.582354, 1907, 43.612965, 28.973074
1235, 15.637057, 44.445187, 8883, 15.019491, 43.974522
1237, 55.306881, 38.808270, 6490, 55.981728, 38.521454
1241, 45.071308, 8.427593, 388, 44.468151, 8.195031
1244, 32.011917, 14.470643, 2446, 32.198952, 15.386400
1246, 57.247269, 36.487518, 4938, 57.638775, 35.917751
1253, 54.807205, 12.641247, 6184, 55.071747, 11.593231
1261, 91.909149, 47.492111, 1214, 92.120262, 46.429188
1262, 18.433289, 44.082668, 2284, 17.791780, 43.640408
1264, 36.265495, 25.784451, 3812, 35.526863, 24.990795
1265, 48.052380, 15.387194, 7904, 47.495201, 15.101654
1267, 16.794889, 23.544147, 3831, 16.464579, 23.102083
1271, 69.129944, 37.349934, 6718, 68.771996, 37.251827
1273, 35.354107, 30.638067, 1632, 34.117203, 31.348085
1274, 20.988768, 10.196972, 5497, 21.732708, 10.485333
1276, 65.365479, 33.124939, 7824, 64.232025, 33.566124
