0, 0, 5.68547, -8.22651
5.68547, -8.22651, -0.946036, -15.7114
-0.946036, -15.7114, -8.46382, -22.3055
5.68547, -8.22651, 13.8312, -14.0271
13.8312, -14.0271, 15.9777, -18.3094
0, 0, 2.33949, 4.18866
2.33949, 4.18866, -6.35534, 9.12829
15.9777, -18.3094, 24.8088, -13.6177
15.9777, -18.3094, 18.1648, -28.0673
5.68547, -8.22651, 4.14809, -12.0935
-8.46382, -22.3055, -17.3354, -17.6908
-17.3354, -17.6908, -24.022, -25.1265
2.33949, 4.18866, 9.59284, 11.0726
-24.022, -25.1265, -18.9729, -33.7582
9.59284, 11.0726, 11.6292, 20.8631
13.8312, -14.0271, 17.8079, -13.0097
11.6292, 20.8631, 17.5354, 28.9325
-8.46382, -22.3055, -11.3081, -18.491
17.5354, 28.9325, 27.5308, 28.6278
24.8088, -13.6177, 32.2704, -15.5108
27.5308, 28.6278, 22.5522, 26.8305
27.5308, 28.6278, 31.3755, 37.8591
27.5308, 28.6278, 34.2916, 21.2595
9.59284, 11.0726, 6.855, 8.49869
11.6292, 20.8631, 13.4709, 21.6771
18.1648, -28.0673, 13.5485, -28.6588
9.59284, 11.0726, 18.7125, 11.5105
27.5308, 28.6278, 31.3786, 31.4283
34.2916, 21.2595, 34.246, 20.9969
0, 0, 2.09689, 0.0339396
18.7125, 11.5105, 17.7508, 9.08883
18.1648, -28.0673, 20.7836, -37.7183
17.5354, 28.9325, 13.9464, 38.2663
-17.3354, -17.6908, -16.2367, -24.553
18.7125, 11.5105, 16.8933, 15.7422
20.7836, -37.7183, 17.4167, -36.9417
17.8079, -13.0097, 20.4643, -15.8362
18.1648, -28.0673, 24.8091, -24.9053
2.33949, 4.18866, -1.1107, 3.65226
13.9464, 38.2663, 3.98882, 37.3458
-1.1107, 3.65226, -2.84684, 6.20849
-8.46382, -22.3055, -8.11384, -30.3531
13.5485, -28.6588, 14.1116, -29.6185
-11.3081, -18.491, -12.8527, -19.2164
13.4709, 21.6771, 13.743, 24.2545
-6.35534, 9.12829, -16.3549, 9.03561
-16.3549, 9.03561, -26.1759, 7.1517
-26.1759, 7.1517, -32.5936, 14.8207
