-16, 10, -14.5449, 8.62792
-14.5449, 8.62792, -12.6897, 9.37522
-12.6897, 9.37522, -10.9695, 10.3954
-12.6897, 9.37522, -11.7103, 7.63147
-10.9695, 10.3954, -8.97138, 10.3085
-8.97138, 10.3085, -7.29318, 9.22053
-8.97138, 10.3085, -7.92629, 12.0137
-7.29318, 9.22053, -5.29581, 9.32314
-5.29581, 9.32314, -3.46428, 8.51972
-3.46428, 8.51972, -3.04672, 6.5638
-3.04672, 6.5638, -2.94401, 4.56644
-2.94401, 4.56644, -1.13356, 3.71657
-1.13356, 3.71657, 0.0345361, 2.09313
0.0345361, 2.09313, 2.03033, 2.22281
2.03033, 2.22281, 3.54564, 0.917506
0.0345361, 2.09313, -0.680322, 0.225254
-0.680322, 0.225254, -2.11361, -1.16962
-2.11361, -1.16962, -3.09081, -2.91464
-3.09081, -2.91464, -4.75503, -4.02385
-7.92629, 12.0137, -6.5583, 10.9707
-16, 10, -17.7953, 9.11865
-4.75503, -4.02385, -4.71032, -6.02335
-4.71032, -6.02335, -5.84597, -7.66965
-5.84597, -7.66965, -7.44123, -8.87595
-4.71032, -6.02335, -2.90942, -6.89328
-7.44123, -8.87595, -7.69288, -10.8601
-17.7953, 9.11865, -19.7917, 8.99768
-19.7917, 8.99768, -21.0067, 10.5863
-21.0067, 10.5863, -22.8848, 9.89849
-2.90942, -6.89328, -1.24459, -8.00158
-7.69288, -10.8601, -9.55953, -11.5781
-22.8848, 9.89849, -23.9112, 11.615
-1.24459, -8.00158, -0.0764027, -9.62495
-7.29318, 9.22053, -7.84722, 8.44407
-0.0764027, -9.62495, 1.87588, -10.0592
-23.9112, 11.615, -24.7396, 13.4354
-24.7396, 13.4354, -24.085, 15.3252
-9.55953, -11.5781, -10.7927, -13.1527
-10.7927, -13.1527, -12.0764, -14.6864
-12.0764, -14.6864, -14.0371, -14.2923
2.03033, 2.22281, 3.32053, 3.75101
3.32053, 3.75101, 4.5195, 5.35178
4.5195, 5.35178, 6.25488, 6.34598
1.87588, -10.0592, 2.12425, -12.0437
6.25488, 6.34598, 7.41169, 7.97749
7.41169, 7.97749, 7.91782, 9.91238
-14.0371, -14.2923, -15.5814, -15.5632
2.12425, -12.0437, 2.50467, -11.5816
2.12425, -12.0437, 3.4825, -13.5118
7.91782, 9.91238, 9.54036, 11.0817
-15.5814, -15.5632, -15.8136, -17.5497
9.54036, 11.0817, 11.4775, 11.579
11.4775, 11.579, 13.4774, 11.6002
-24.085, 15.3252, -25.8862, 16.1946
7.91782, 9.91238, 5.93754, 10.1926
13.4774, 11.6002, 15.3976, 11.0407
15.3976, 11.0407, 17.3735, 11.3504
17.3735, 11.3504, 18.8561, 12.6927
9.54036, 11.0817, 8.5582, 12.824
-25.8862, 16.1946, -25.2618, 18.0946
18.8561, 12.6927, 20.7591, 13.3078
-15.8136, -17.5497, -15.9351, -19.546
-25.2618, 18.0946, -25.9381, 19.9768
-15.9351, -19.546, -15.3885, -21.4698
-15.3885, -21.4698, -16.7372, -22.9467
-22.8848, 9.89849, -24.2701, 8.45601
-16.7372, -22.9467, -15.9721, -24.7946
-16.7372, -22.9467, -18.6902, -22.5158
-25.8862, 16.1946, -27.8344, 15.7423
3.4825, -13.5118, 5.4127, -12.988
20.7591, 13.3078, 22.1187, 11.841
5.4127, -12.988, 7.4108, -13.0752
7.4108, -13.0752, 9.20586, -13.9571
9.20586, -13.9571, 11.1349, -14.485
-25.9381, 19.9768, -27.5522, 21.1578
20.7591, 13.3078, 19.9408, 15.1328
22.1187, 11.841, 23.8324, 10.8098
-27.5522, 21.1578, -28.8645, 22.6671
23.8324, 10.8098, 25.8299, 10.7111
-18.6902, -22.5158, -20.1811, -23.849
-28.8645, 22.6671, -28.6918, 24.6596
2.03033, 2.22281, 0.997127, 3.55867
11.1349, -14.485, 12.6188, -15.8259
-24.2701, 8.45601, -23.8597, 6.49859
-15.9721, -24.7946, -14.1274, -25.5674
25.8299, 10.7111, 26.5451, 8.8433
-28.6918, 24.6596, -29.8957, 26.2567
12.6188, -15.8259, 13.9519, -17.3168
-5.84597, -7.66965, -6.75753, -6.96951
-29.8957, 26.2567, -28.2076, 27.3292
11.1349, -14.485, 12.0762, -12.7203
-29.8957, 26.2567, -31.6728, 27.1742
25.8299, 10.7111, 27.0623, 12.2862
27.0623, 12.2862, 27.9258, 14.0903
13.9519, -17.3168, 15.0519, -18.9872
-31.6728, 27.1742, -31.9056, 29.1606
15.0519, -18.9872, 17.0501, -18.903
-31.9056, 29.1606, -31.0293, 30.9584
27.9258, 14.0903, 28.8147, 15.8818
17.0501, -18.903, 19.0232, -19.23
-31.0293, 30.9584, -31.6776, 32.8504
-0.0764027, -9.62495, 0.517236, -8.65246
28.8147, 15.8818, 29.6429, 17.7023
29.6429, 17.7023, 31.243, 18.9021
-20.1811, -23.849, -22.0663, -24.5168
-14.1274, -25.5674, -12.1452, -25.8337
-7.84722, 8.44407, -6.75682, 6.76745
31.243, 18.9021, 33.2403, 19.0061
19.0232, -19.23, 19.9277, -17.4462
-18.6902, -22.5158, -19.0384, -23.0976
19.0232, -19.23, 20.7742, -20.1964
-15.3885, -21.4698, -16.2914, -21.4047
20.7742, -20.1964, 20.2813, -22.1348
20.2813, -22.1348, 19.5893, -24.0112
-24.2701, 8.45601, -26.2163, 7.9951
31.243, 18.9021, 30.7751, 20.8466
30.7751, 20.8466, 30.6026, 22.8392
-12.1452, -25.8337, -10.757, -27.2734
-22.0663, -24.5168, -23.2752, -26.1101
12.0762, -12.7203, 13.6313, -11.4627
30.7751, 20.8466, 30.5593, 20.5877
-26.2163, 7.9951, -27.4932, 6.45574
-27.4932, 6.45574, -28.7441, 8.01623
30.6026, 22.8392, 32.3014, 23.8946
7.91782, 9.91238, 7.33415, 11.4919
-15.9721, -24.7946, -17.2095, -26.3658
-31.6776, 32.8504, -32.6881, 34.5764
-21.0067, 10.5863, -20.0384, 12.3362
-12.1452, -25.8337, -10.7347, -24.4158
-10.757, -27.2734, -9.78195, -29.0197
20.7742, -20.1964, 22.7029, -20.7257
-9.78195, -29.0197, -8.88345, -30.8065
-32.6881, 34.5764, -33.53, 36.3906
32.3014, 23.8946, 31.1567, 25.5345
22.7029, -20.7257, 24.1059, -22.151
24.1059, -22.151, 25.4979, -23.5871
-16.2914, -21.4047, -17.9513, -20.289
31.1567, 25.5345, 32.5244, 26.9938
-31.6776, 32.8504, -29.9633, 33.8806
19.5893, -24.0112, 19.6827, -26.0091
19.6827, -26.0091, 19.6159, -28.0079
30.6026, 22.8392, 28.6115, 23.0272
-15.5814, -15.5632, -17.448, -14.8448
19.9277, -17.4462, 20.7494, -15.6228
19.6159, -28.0079, 17.8309, -28.9101
-4.75503, -4.02385, -6.01884, -2.47376
20.7494, -15.6228, 21.1759, -13.6688
-25.9381, 19.9768, -24.7374, 21.5762
17.8309, -28.9101, 15.9718, -28.1727
-27.8344, 15.7423, -28.282, 13.961
-33.53, 36.3906, -35.0502, 37.6902
32.5244, 26.9938, 33.7502, 28.574
25.4979, -23.5871, 27.4325, -24.0941
-16.7372, -22.9467, -16.0633, -23.1308
28.6115, 23.0272, 27.7195, 21.2371
-28.2076, 27.3292, -26.2624, 27.7942
19.6159, -28.0079, 21.3782, -28.9536
27.4325, -24.0941, 28.6762, -25.6605
17.8309, -28.9101, 17.1533, -29.3031
-28.7441, 8.01623, -30.4879, 7.03691
33.7502, 28.574, 32.6411, 30.2383
28.6762, -25.6605, 29.226, -27.5834
32.6411, 30.2383, 33.484, 30.0337
28.6115, 23.0272, 27.0938, 24.3298
-30.4879, 7.03691, -32.466, 6.74136
27.0938, 24.3298, 25.8706, 25.9121
-26.2624, 27.7942, -24.5501, 28.8276
-23.2752, -26.1101, -24.1432, -25.2736
-27.8344, 15.7423, -29.6831, 16.5054
-33.53, 36.3906, -35.0795, 35.8302
21.1759, -13.6688, 22.8333, -12.5495
-35.0502, 37.6902, -33.7329, 39.1951
33.7502, 28.574, 35.1633, 27.1587
32.6411, 30.2383, 31.6961, 32.001
29.226, -27.5834, 31.2245, -27.6603
30.5593, 20.5877, 29.124, 19.4902
31.2245, -27.6603, 33.148, -28.208
-31.6728, 27.1742, -33.6676, 27.0297
27.7195, 21.2371, 25.7222, 21.133
-10.7347, -24.4158, -9.32346, -22.9986
15.3976, 11.0407, 15.5872, 11.2188
-28.7441, 8.01623, -29.35, 8.1901
-24.5501, 28.8276, -23.4131, 30.473
35.1633, 27.1587, 37.0199, 26.415
-23.4131, 30.473, -22.9695, 32.4232
-9.32346, -22.9986, -7.43288, -23.6511
-33.7329, 39.1951, -33.2505, 41.136
-23.2752, -26.1101, -24.1314, -27.9176
32.3014, 23.8946, 32.9082, 22.4658
33.148, -28.208, 33.7803, -30.1054
33.7803, -30.1054, 33.7373, -32.1049
-9.32346, -22.9986, -8.49955, -22.9536
-32.466, 6.74136, -32.5652, 4.74382
31.6961, 32.001, 30.2001, 33.3283
17.1533, -29.3031, 16.3042, -31.1139
33.7373, -32.1049, 33.4458, -34.0836
30.2001, 33.3283, 29.2559, 31.5652
30.2001, 33.3283, 29.3543, 35.1407
25.8706, 25.9121, 24.6628, 24.318
29.3543, 35.1407, 30.9846, 36.2993
-32.5652, 4.74382, -34.4704, 4.13534
16.3042, -31.1139, 15.3919, -32.8938
-7.69288, -10.8601, -8.28631, -11.2459
